F6 B280 B502 B166 , 1, 1
F24 B198 B396 B831 B380 B6 B170 , 19, 19
F74 B88 B326 B344 , 6, 19
F58 B994 B439 , 25, 1769
F2 B534 B480 B295 B695 , 26, 81
F45 B384 B803 , 34, 35
F90 B238 B229 B575 B142 B973 , 540, 804
F48 B517 B631 B67 , 1, 1713
F2 B814 B50 B320 B893 , 26, 55
F97 B167 B221 , 15, 572
F25 B646 B689 B895 B680 , 18, 36
F55 B826 B148 B899 , 1, 621
F80 B56 B692 , 14, 29
F87 B512 B505 B112 B378 B332 B765 , 7, 283
F82 B281 B107 , 12, 12
F2 B611 B366 , 1, 9
F77 B20 B767 B267 B820 , 27, 62
F62 B632 B11 B723 B514 B680 B388 B448 , 1, 13
F34 B9 B772 B720 , 1148, 1232
F74 B414 B187 B315 , 292, 384
F37 B547 B462 B529 B647 , 28, 28
F55 B896 B143 , 43, 43
F77 B850 B409 B727 B469 , 1612, 2044
F23 B525 B507 B201 B33 , 33, 1710
F48 B663 B705 B579 B693 , 11, 22
F5 B164 B566 B381 B16 , 8, 11
F18 B986 B844 , 10, 11
F97 B157 B705 , 511, 629
F64 B191 B527 B553 , 1, 615
F60 B842 B649 , 1, 38
F20 B267 B92 B60 B560 B578 B67 , 9, 627
F47 B329 B24 B514 B135 B427 B366 , 1, 1714
F90 B346 B353 B674 B176 , 13, 594
F6 B3 B436 B498 , 14, 15
F48 B563 B922 B44 , 571, 698
F58 B174 B550 , 25, 77
F74 B187 B315 B101 B586 B696 , 292, 427
F48 B113 B68 , 1, 1737
F14 B116 B888 B22 , 17, 18
F58 B42 B461 B601 B252 B416 , 26, 56
F64 B673 B687 , 10, 10
F47 B967 B359 B256 , 1600, 1861
F25 B897 B38 , 512, 584
F55 B562 B816 , 1612, 1956
F34 B165 B301 B275 B718 B640 , 14, 14
F58 B133 B498 , 1, 625
F47 B329 B24 , 1, 1688
F6 B472 B280 B502 B166 , 1, 1
F20 B142 B128 B835 , 1, 4
F10 B377 B782 B57 , 37, 41
F47 B243 B122 B821 B622 B233 , 22, 28
F62 B102 B748 B403 B976 B430 B96 , 571, 795
F47 B134 B57 B761 B304 B700 B815 , 21, 67
F23 B525 B262 B100 B397 B480 B302 , 33, 1712
F64 B933 B539 B818 B127 B477 , 11, 31
F58 B174 B550 B117 B887 , 25, 78
F58 B394 B517 B583 , 25, 27
F60 B635 B266 B137 B390 , 36, 75
F47 B604 B314 B797 B329 , 1600, 1949
F60 B946 B201 B159 B344 , 36, 1940
F90 B700 B740 B523 , 13, 14
F62 B994 B842 B726 , 9, 18
F34 B448 B444 B165 B301 B275 , 14, 1176
F62 B887 B102 , 571, 646
F74 B638 B345 B29 B851 B935 B696 , 6, 324
F74 B851 B935 B696 , 6, 317
F2 B50 B320 B893 , 26, 55
F47 B761 B304 , 21, 44
F74 B381 B823 B163 B360 B126 B152 , 6, 7
F2 B77 B785 , 26, 30
F18 B705 B752 B458 B700 B963 , 1, 554
F20 B370 B853 B444 B942 B672 , 10, 12
F2 B505 B782 B388 B908 , 26, 54
F5 B136 B270 B354 , 8, 9
F20 B347 B804 B671 B79 , 9, 21
F5 B961 B959 B137 B501 B995 B741 B257 B264 , 480, 737
F62 B950 B367 B728 B994 B842 , 9, 19
F60 B159 B344 B765 B473 , 36, 41
F47 B259 B469 B194 B456 B846 B436 B378 B334 , 22, 1716
F6 B729 B3 B436 B498 B821 , 14, 537
F13 B711 B904 B249 B303 B962 , 23, 23
F25 B470 B83 B429 , 18, 548
F39 B601 B315 B8 B402 , 28, 1176
F2 B534 B480 , 26, 28
F25 B96 B897 B38 B290 B902 B153 B269 , 512, 764
F24 B488 B936 , 988, 1066
F34 B834 B16 B970 B633 , 14, 28
F6 B935 B485 B852 B910 , 480, 707
F29 B405 B322 B631 , 11, 13
F60 B912 B585 , 36, 37
F64 B512 B476 B259 B417 B937 , 11, 34
F20 B726 B763 B755 B579 B255 B507 , 571, 799
F31 B33 B781 B202 B48 B871 B438 , 15, 1220
F82 B529 B147 B10 B329 B363 , 12, 632
F58 B14 B42 B461 , 26, 28
F60 B371 B393 B163 , 1792, 2229
F45 B691 B859 , 34, 1834
F62 B653 B865 B773 B475 B312 B744 , 9, 30
F62 B454 B210 B848 B771 B497 B241 , 9, 38
F13 B711 B904 , 23, 23
F26 B209 B116 B550 B325 B78 , 10, 580
F23 B928 B996 , 33, 66
F74 B410 B381 B823 , 6, 332
F16 B352 B100 , 1, 1793
F80 B697 B590 , 14, 14
F90 B700 B740 , 13, 14
F31 B33 B781 B202 B48 , 15, 1220
F62 B403 B976 , 571, 646
F62 B497 B241 , 9, 36
F77 B286 B607 B401 B826 B687 , 27, 28
F87 B512 B772 B388 B555 B313 B458 , 8, 275
F47 B143 B604 B314 B797 B329 B967 B359 B256 , 1600, 2297
F62 B353 B208 B533 , 1, 23
F26 B209 B116 , 10, 580
F34 B448 B395 B511 B886 , 14, 1176
F5 B257 B264 , 480, 549
F20 B942 B672 , 10, 11
F47 B427 B366 , 1, 4
F77 B687 B792 , 27, 54
F90 B238 B229 B575 B142 , 540, 751
F62 B37 B252 B93 B443 , 10, 21
F77 B320 B426 B70 B19 B513 B662 B869 B258 , 1, 1732
F5 B961 B959 B137 B501 B995 B741 B257 , 480, 714
F58 B198 B542 B115 B630 , 25, 27
F48 B113 B120 B205 B890 B798 B553 , 1, 274
F26 B636 B500 B828 B254 , 540, 698
F34 B425 B9 B772 B720 , 1148, 1260
F58 B517 B583 , 25, 26
F20 B330 B769 B784 B150 , 1, 26
F62 B887 B102 B748 B403 B976 B430 , 571, 795
F90 B955 B124 B988 B45 , 14, 28
F48 B563 B922 B44 B831 , 571, 740
F26 B621 B951 , 10, 10
F97 B167 B460 B57 B897 B9 , 15, 572
F5 B370 B729 B451 B149 B136 B270 B354 , 8, 21
F2 B795 B417 B534 B480 B295 B695 B635 , 26, 1849
F74 B46 B733 , 6, 6
F55 B826 B148 B899 B863 , 1, 623
F20 B560 B578 B67 , 9, 28
F29 B869 B405 , 11, 12
F77 B662 B869 , 1, 5
F77 B552 B139 , 27, 28
F6 B960 B238 B709 , 14, 29
F29 B111 B136 , 12, 585
F14 B995 B859 B568 , 17, 18
F25 B36 B33 B732 , 18, 18
F58 B617 B857 , 1, 13
F48 B811 B29 , 11, 623
F27 B39 B807 B552 , 30, 59
F14 B953 B714 B615 B725 B49 , 16, 705
F10 B207 B545 , 1825, 2120
F90 B238 B229 B575 , 540, 699
F75 B16 B660 B471 , 496, 679
F45 B744 B264 B346 , 34, 70
F87 B512 B290 B522 B337 B823 B214 , 244, 429
F24 B936 B17 B671 , 988, 1105
F5 B959 B137 B501 B995 , 480, 620
F25 B441 B36 B33 , 18, 36
F90 B346 B867 B107 B700 , 13, 594
F24 B660 B990 B488 B936 B17 , 988, 1183
F62 B848 B771 B497 , 9, 28
F93 B416 B707 B71 B629 , 43, 47
F24 B179 B956 B994 , 20, 20
F27 B885 B612 B333 , 30, 30
F77 B70 B19 B513 , 1, 7
F47 B259 B469 B194 B456 B846 , 22, 1690
F26 B686 B211 B712 , 10, 11
F45 B859 B832 B358 , 34, 68
F18 B529 B980 , 11, 554
F39 B601 B895 , 1120, 1232
F48 B622 B891 , 1, 28
F34 B448 B395 B511 B886 B536 B834 B16 B970 , 14, 1190
F24 B17 B671 , 988, 1066
F62 B887 B102 B748 B403 B976 B430 B96 , 571, 832
F62 B976 B430 B96 B398 B193 , 571, 757
F28 B818 B913 , 13, 15
F77 B173 B864 B20 B767 B267 B820 B952 B712 , 27, 1758
F47 B469 B194 B456 , 22, 24
F25 B38 B290 B902 B153 , 512, 656
F20 B639 B993 B707 , 9, 18
F34 B886 B536 B834 , 14, 14
F47 B135 B427 , 1, 26
F31 B33 B22 B10 B588 , 15, 1220
F62 B102 B748 , 571, 646
F64 B211 B933 B539 B818 , 11, 624
F58 B994 B664 B14 B42 , 26, 1771
F20 B267 B639 B993 B707 B895 , 9, 618
F39 B8 B402 B667 , 28, 28
F74 B527 B207 , 1, 5
F62 B793 B454 B210 B848 B771 B497 B241 , 9, 39
F18 B643 B172 B951 B797 B555 , 11, 12
F10 B207 B644 B278 , 37, 1975
F74 B102 B840 , 7, 9
F23 B928 B996 B254 B872 B706 , 33, 68
F48 B922 B44 B831 , 571, 697
F47 B846 B436 B378 , 22, 48
F47 B259 B143 B604 B314 B797 B329 B967 B359 , 1600, 2298
F20 B267 B726 B763 , 571, 686
F47 B846 B436 , 22, 46
F34 B718 B640 B757 B472 , 14, 14
F13 B311 B849 , 22, 22
F16 B437 B615 B33 B284 , 16, 603
F47 B821 B622 B233 B667 B558 , 22, 29
F26 B209 B610 B967 B331 B538 B466 B849 B780 , 10, 605
F5 B961 B879 B263 B251 , 8, 514
F48 B341 B841 B268 B704 , 10, 21
F14 B953 B70 , 17, 654
F10 B207 B439 B85 B416 , 37, 1977
F64 B539 B818 , 11, 21
F37 B331 B85 B344 , 28, 28
F6 B729 B551 , 14, 537
F48 B890 B798 , 1, 1
F18 B227 B926 B503 , 511, 638
F47 B259 B625 B243 B122 , 22, 1690
F48 B29 B17 B687 , 11, 11
F20 B42 B781 B95 B485 B808 B936 B702 , 9, 38
F74 B414 B187 , 292, 351
F48 B811 B663 , 11, 623
F2 B430 B814 B50 , 26, 55
F18 B676 B737 B35 B200 B127 , 1, 5
F77 B520 B320 B850 B409 B727 B469 , 1612, 2261
F5 B669 B388 B793 , 8, 18
F62 B820 B793 B454 B210 B848 B771 B497 , 9, 30
F10 B782 B57 B979 B928 , 37, 40
F18 B540 B985 , 11, 23
F74 B344 B391 B940 B692 B736 B132 , 6, 28
F90 B955 B124 B988 B45 B558 , 14, 28
F20 B824 B610 , 1, 2
F10 B728 B656 B791 , 37, 39
F6 B729 B935 B485 B852 , 480, 707
F80 B507 B768 , 571, 683
F29 B111 B286 B369 B153 , 11, 597
F48 B883 B220 B52 , 11, 23
F48 B811 B625 B2 B113 B53 B349 B734 , 10, 676
F26 B51 B190 B636 , 540, 658
F23 B33 B948 B267 , 33, 35
F45 B691 B859 B832 B358 , 34, 1834
F45 B963 B835 , 34, 35
F60 B907 B990 , 1, 41
F20 B347 B804 , 9, 20
F31 B111 B673 B736 , 1190, 1295
F47 B259 B158 B132 B572 B559 , 22, 1711
F82 B529 B113 B309 B655 B381 B416 B965 , 571, 906
F90 B346 B300 B659 B66 B293 B151 , 13, 609
F28 B746 B467 B427 B91 , 540, 751
F58 B994 B191 B875 B826 B526 B335 B6 B329 , 1, 618
F31 B673 B736 B272 B625 , 1190, 1325
F2 B908 B165 , 26, 28
F64 B191 B334 B959 , 571, 708
F62 B747 B950 B367 B728 B994 B842 B726 , 9, 20
F20 B895 B347 B804 , 9, 21
F18 B127 B992 , 1, 2
F20 B726 B763 B755 B579 , 571, 725
F47 B456 B846 B436 B378 , 22, 50
F82 B396 B513 B332 B281 B107 , 12, 26
F5 B996 B616 B164 B566 B381 , 8, 11
F74 B410 B131 B244 B288 B438 B102 B840 B68 , 7, 336
F87 B378 B332 B765 , 7, 15
F64 B131 B734 B268 B93 B896 , 1, 22
F77 B70 B19 B513 B662 B869 , 1, 11
F5 B793 B89 B34 , 8, 25
F6 B485 B472 B280 B502 B166 , 1, 537
F25 B290 B902 B153 , 512, 620
F5 B609 B963 , 8, 25
F28 B91 B691 B418 , 540, 696
F77 B173 B420 B23 B504 B743 B731 , 27, 1725
F23 B262 B100 B397 B480 B302 , 33, 37
F60 B946 B6 , 36, 1974
F37 B680 B504 B948 , 28, 1120
F20 B993 B707 B895 B347 , 9, 30
F80 B181 B56 , 14, 29
F2 B594 B358 B958 B440 B225 B814 B611 B366 , 1, 452
F25 B153 B269 , 512, 584
F77 B144 B520 B320 B850 B409 B727 , 1612, 2316
F42 B625 B504 , 41, 42
F47 B514 B135 B427 , 1, 26
F48 B510 B292 B127 , 11, 21
F26 B828 B254 , 540, 620
F77 B401 B826 B687 B792 , 27, 54
F34 B395 B511 B886 B536 B834 B16 B970 B633 , 14, 28
F25 B689 B895 B680 B654 , 18, 36
F58 B994 B664 B14 B42 B461 , 26, 1771
F26 B538 B466 , 10, 20
F20 B370 B853 B444 B942 , 10, 11
F47 B572 B559 B844 B823 B574 B669 , 22, 28
F64 B527 B553 B131 B734 B268 B93 B896 , 1, 23
F37 B547 B462 B529 B647 B495 , 28, 28
F31 B48 B871 B438 B736 , 15, 1235
F2 B430 B814 B50 B320 B893 , 26, 57
F74 B410 B145 B590 B564 B926 B989 B315 B401 B887 , 7, 373
F90 B346 B238 B229 B575 B142 , 540, 804
F31 B781 B202 B48 B871 , 15, 15
F18 B916 B504 B34 B547 , 11, 14
F48 B527 B401 B636 B539 , 1, 31
F47 B143 B604 , 1600, 1797
F77 B767 B267 B820 B952 B712 , 27, 62
F64 B127 B477 B490 B425 , 11, 33
F10 B416 B857 B766 , 37, 78
F5 B961 B177 , 8, 512
F10 B207 B439 B85 B416 B857 B766 , 37, 2015
F48 B811 B625 , 10, 633
F28 B871 B362 , 13, 39
F16 B437 B901 B683 B816 , 15, 604
F48 B517 B631 B67 B136 , 1, 1716
F96 B602 B170 B931 , 41, 1773
F16 B33 B284 , 16, 16
F60 B842 B649 B357 B907 , 1, 41
F28 B91 B691 , 540, 644
F100 B437 B831 B148 B14 B479 , 3913, 4300
F27 B706 B487 B885 , 30, 863
F25 B470 B96 B897 B38 B290 B902 B153 B269 , 512, 800
F82 B529 B147 , 12, 620
F16 B901 B683 B816 B91 , 15, 17
F82 B529 B143 , 12, 620
F87 B512 B772 B388 B555 , 8, 275
F24 B935 B939 B645 B742 B179 B956 B994 , 20, 20
F47 B158 B132 B572 B559 B844 B823 B574 B669 , 22, 52
F64 B211 B977 B673 B687 B761 , 10, 615
F39 B583 B612 B862 B510 , 28, 28
F62 B887 B747 B950 B367 B728 B994 B842 B726 B650 , 9, 619
F48 B811 B663 B705 B579 B693 B883 B220 B52 , 11, 646
F5 B959 B137 B501 B995 B741 , 480, 651
F47 B259 B143 B604 B314 , 1600, 1948
F5 B451 B149 , 8, 19
F80 B507 B710 , 14, 627
F58 B826 B526 B335 B6 B329 , 1, 3
F74 B410 B88 B326 B344 , 6, 345
F60 B267 B371 B393 , 1792, 2229
F5 B887 B556 B963 B604 B521 B364 B668 , 1, 120
F62 B208 B533 , 1, 23
F37 B948 B331 B85 , 28, 28
F47 B844 B823 , 22, 25
F60 B357 B907 , 1, 4
F20 B267 B749 B42 B781 B95 B485 B808 B936 , 9, 637
F14 B70 B343 , 17, 17
F29 B369 B153 B662 , 11, 23
F28 B467 B427 B91 B691 , 540, 750
F23 B571 B457 , 1, 1
F74 B767 B414 B187 B315 B101 , 292, 442
F29 B848 B122 B963 , 11, 23
F14 B953 B837 B116 B888 , 17, 655
F77 B173 B420 B23 B504 B743 , 27, 1725
F37 B504 B948 , 28, 28
F48 B517 B631 B67 B136 B330 B845 B659 B876 , 1, 1720
F80 B447 B916 B895 B507 B885 , 1, 1851
F25 B544 B646 B689 B895 B680 B654 B814 , 18, 36
F93 B547 B336 , 44, 1966
F64 B959 B850 , 571, 654
F14 B953 B714 , 16, 654
F58 B692 B747 , 1664, 1868
F26 B325 B78 B679 B225 B567 , 10, 31
F48 B798 B553 B333 , 1, 1
F60 B6 B147 B912 , 36, 73
F6 B729 B3 B436 , 14, 537
F48 B891 B527 B401 B636 B539 , 1, 57
F5 B963 B604 , 1, 86
F47 B514 B135 B427 B366 B290 , 1, 48
F64 B765 B712 B106 B841 , 10, 10
F48 B136 B330 B845 B659 B876 , 1, 8
F10 B857 B766 , 37, 76
F74 B410 B578 B767 B414 B187 B315 B101 , 292, 480
F64 B527 B553 , 1, 2
F31 B33 B781 , 15, 1220
F20 B128 B835 , 1, 4
F24 B396 B831 , 19, 19
F82 B529 B113 , 571, 669
F74 B823 B163 B360 B126 B152 , 6, 7
F47 B132 B572 , 22, 25
F62 B77 B738 B335 B353 B208 B533 , 1, 47
F34 B970 B633 , 14, 28
F29 B963 B993 , 11, 11
F20 B784 B150 B154 B602 B569 , 1, 49
F47 B194 B456 B846 B436 , 22, 48
F48 B631 B67 B136 , 1, 6
F64 B539 B818 B127 B477 B490 B425 , 11, 43
F80 B602 B97 , 14, 14
F16 B179 B503 , 16, 16
F20 B610 B142 B128 B835 , 1, 4
F82 B529 B147 B10 B329 B363 B34 , 12, 632
F18 B202 B935 B540 B985 B389 , 11, 24
F18 B342 B856 , 511, 599
F24 B602 B660 B990 B488 B936 B17 , 988, 1222
F62 B820 B793 B454 B210 B848 B771 , 9, 12
F23 B453 B571 , 1, 1
F82 B332 B281 , 12, 12
F20 B267 B726 B763 B755 , 571, 723
F48 B811 B762 B24 , 10, 635
F20 B993 B707 , 9, 18
F74 B889 B931 B14 B657 B527 B207 B49 , 1, 8
F48 B811 B762 B24 B1000 B341 B841 , 10, 635
F5 B257 B887 B556 , 1, 1932
F34 B448 B395 , 14, 1176
F64 B734 B268 , 1, 11
F20 B895 B347 B804 B671 B79 , 9, 22
F60 B649 B357 , 1, 38
F58 B994 B704 B938 , 1, 1793
F10 B545 B81 B192 , 1825, 2304
F5 B616 B164 B566 B381 B16 , 8, 11
F62 B632 B11 B723 , 1, 12
F58 B174 B550 B117 B887 B227 , 25, 105
F13 B827 B754 B746 B826 B992 , 4230, 4455
F24 B935 B939 B645 B742 B179 , 20, 20
F18 B432 B916 , 11, 11
F20 B44 B330 B769 , 1, 4
F58 B871 B587 , 1, 27
F96 B602 B170 B931 B926 B376 , 41, 1773
F5 B887 B556 B963 , 1, 113
F25 B83 B429 B608 B441 , 18, 36
F77 B320 B426 B70 , 1, 1723
F2 B358 B958 , 1, 1
F5 B263 B251 B609 B963 B848 B447 , 8, 25
F18 B529 B300 B986 , 10, 555
F24 B602 B935 , 20, 1027
F62 B887 B747 , 9, 609
F87 B112 B378 , 7, 7
F64 B334 B959 B850 B738 B549 , 571, 790
F5 B959 B137 B501 , 480, 581
F20 B60 B560 B578 B67 B113 B317 , 9, 50
F20 B267 B639 , 9, 608
F77 B23 B504 B743 B731 B675 B503 , 27, 31
F77 B864 B20 B767 B267 B820 B952 , 27, 63
F18 B529 B817 B643 B172 , 11, 554
F34 B834 B16 , 14, 14
F20 B92 B60 B560 B578 B67 B113 B317 , 9, 50
F62 B77 B738 B335 B353 B208 B533 B607 B193 , 1, 1706
F34 B448 B444 B165 B301 B275 B718 B640 , 14, 1176
F42 B625 B504 B802 , 41, 42
F20 B267 B92 B60 , 9, 608
F45 B674 B727 B250 B845 , 33, 1832
F47 B421 B152 , 21, 23
F47 B366 B290 B595 B628 , 1, 26
F18 B926 B676 B737 B35 B200 , 1, 1729
F82 B113 B309 B655 B381 B416 B965 , 571, 857
F97 B600 B639 B32 , 15, 16
F28 B913 B871 , 13, 40
F27 B292 B183 , 803, 921
F24 B742 B179 , 20, 20
F6 B729 B245 B417 B234 , 14, 550
F28 B360 B46 B711 B650 , 14, 14
F20 B942 B672 B985 , 10, 12
F18 B529 B300 B986 B844 , 10, 555
F62 B454 B210 B848 , 9, 10
F34 B444 B165 B301 B275 B718 , 14, 14
F23 B525 B928 B996 B254 , 33, 1742
F93 B416 B707 B71 , 43, 45
F62 B653 B865 B773 , 9, 28
F18 B529 B300 B986 B844 B385 , 10, 555
F58 B439 B43 B198 , 25, 28
F10 B207 B644 B278 B560 B163 , 37, 1978
F55 B826 B838 B426 , 43, 1786
F34 B757 B472 , 14, 14
F16 B901 B683 B816 , 15, 16
F74 B578 B767 B414 B187 B315 B101 B586 , 292, 494
F90 B229 B575 , 540, 646
F13 B81 B311 B849 , 22, 22
F5 B451 B149 B136 , 8, 19
F13 B81 B311 , 22, 22
F93 B416 B707 , 43, 43
F77 B286 B607 B401 , 27, 28
F26 B51 B190 B636 B500 B828 , 540, 738
F96 B931 B926 B376 , 41, 41
F47 B259 B143 , 1600, 1774
F18 B547 B173 , 11, 11
F2 B505 B782 , 26, 53
F24 B990 B488 B936 B17 , 988, 1144
F62 B976 B430 , 571, 646
F58 B994 B885 B133 B692 , 1664, 2099
F58 B583 B497 , 25, 26
F16 B196 B179 B503 , 16, 16
F34 B718 B640 B757 , 14, 14
F48 B120 B205 B890 B798 B553 B333 B947 , 1, 1
F62 B887 B653 , 9, 626
F48 B622 B891 B527 B401 , 1, 55
F23 B525 B507 , 33, 1709
F64 B553 B131 B734 B268 B93 , 1, 22
F74 B564 B926 , 7, 14
F80 B507 B578 B911 B181 B56 B692 , 14, 643
F87 B337 B823 B214 , 244, 360
F93 B942 B34 B451 , 1, 2
F47 B378 B334 B148 , 22, 27
F62 B976 B107 B632 , 1, 619
F58 B994 B174 B550 , 25, 1820
F62 B506 B592 , 10, 20
F48 B811 B113 B563 B922 B44 B831 , 571, 824
F77 B20 B767 B267 B820 B952 , 27, 63
F100 B148 B14 B479 , 3913, 4144
F20 B763 B755 , 571, 647
F29 B405 B322 B631 B652 , 11, 25
F93 B987 B790 , 1792, 2141
F2 B795 B417 B534 , 26, 27
F23 B766 B529 B908 B655 B18 , 1544, 2198
F62 B37 B252 , 10, 19
F74 B410 B960 , 1, 1755
F10 B81 B192 , 1825, 2157
F10 B207 B545 B81 B192 , 1825, 2452
F48 B113 B68 B622 B891 B527 , 1, 1765
F55 B826 B896 B143 B249 B543 , 43, 1785
F60 B946 B660 B990 B369 , 37, 1942
F18 B504 B34 , 11, 14
F23 B100 B397 B480 , 33, 37
F96 B391 B982 B101 , 1607, 2097
F62 B514 B680 , 1, 1
F29 B286 B369 B153 B662 B103 , 11, 24
F58 B704 B938 B308 B135 B709 B871 B587 , 1, 53
F60 B990 B369 , 37, 39
F64 B818 B127 B477 B490 B425 , 11, 43
F47 B132 B572 B559 B844 , 22, 25
F62 B77 B738 B335 , 1, 25
F26 B610 B967 B331 B538 B466 B849 , 10, 25
F48 B67 B136 , 1, 5
F47 B436 B378 , 22, 47
F77 B173 B420 B23 B504 , 27, 1724
F55 B826 B938 B40 B786 B514 , 43, 1829
F18 B300 B986 B844 B385 , 10, 11
F24 B742 B179 B956 B994 , 20, 20
F62 B506 B592 B292 B853 B37 B252 , 10, 30
F34 B425 B9 , 1148, 1204
F47 B259 B158 , 22, 1708
F27 B608 B292 B183 B391 , 803, 1040
F75 B459 B899 B257 , 30, 30
F77 B144 B520 B320 B850 B409 B727 B469 , 1612, 2369
F45 B727 B250 , 33, 34
F62 B887 B506 B592 B292 B853 B37 B252 B93 , 10, 629
F23 B33 B948 , 33, 34
F90 B867 B107 B700 B740 B523 , 13, 14
F74 B767 B414 B187 B315 B101 B586 B696 , 292, 487
F42 B654 B528 B76 B564 , 41, 46
F62 B208 B533 B607 B193 , 1, 1682
F58 B601 B252 , 26, 54
F48 B693 B883 , 11, 33
F74 B315 B827 B338 B638 B345 B29 B851 B935 , 6, 338
F80 B895 B507 B885 , 1, 1814
F6 B462 B960 B238 , 14, 28
F5 B251 B609 B963 B848 , 8, 25
F48 B24 B1000 B341 B841 B268 B704 , 10, 21
F82 B113 B309 , 571, 669
F13 B585 B81 , 22, 22
F20 B560 B578 B67 B113 B317 , 9, 50
F24 B602 B198 , 19, 1027
F16 B437 B196 B179 B503 , 16, 603
F82 B529 B396 B513 B332 , 12, 634
F5 B149 B136 , 8, 10
F48 B922 B44 B831 B302 , 571, 738
F27 B292 B183 B391 , 803, 980
F64 B712 B106 , 10, 10
F90 B346 B955 , 14, 593
F42 B437 B625 B504 B802 B242 , 41, 1865
F27 B706 B869 B39 B807 , 30, 863
F62 B632 B11 , 1, 12
F58 B994 B174 B550 B117 B887 B227 B549 B833 , 25, 1899
F48 B811 B29 B17 B687 , 11, 623
F45 B859 B832 , 34, 68
F24 B990 B488 B936 B17 B671 B963 , 988, 1222
F16 B196 B179 B503 B795 , 16, 16
F100 B437 B837 B621 B824 , 39, 3991
F74 B244 B288 B438 B102 B840 , 7, 10
F96 B786 B988 , 41, 83
F64 B765 B712 , 10, 10
F25 B429 B608 B441 B36 B33 B732 , 18, 36
F58 B227 B549 B833 , 25, 103
F18 B300 B986 B844 , 10, 11
F37 B680 B181 , 1064, 1176
F74 B360 B126 , 6, 7
F62 B312 B744 B946 , 9, 9
F96 B602 B391 B982 B101 , 1607, 2261
F5 B729 B451 , 8, 18
F34 B149 B425 B9 B772 , 1148, 1260
F34 B214 B149 , 1148, 1204
F64 B211 B933 B539 , 11, 614
F18 B643 B172 B951 B797 , 11, 11
F96 B602 B825 B99 , 41, 1773
F47 B314 B797 B329 , 1600, 1862
F31 B10 B588 B344 B955 B973 , 15, 30
F93 B547 B177 B174 , 1792, 2316
F48 B517 B631 B67 B136 B330 B845 B659 , 1, 1719
F97 B975 B157 B705 B715 , 511, 748
F6 B238 B709 , 14, 29
F20 B907 B370 B853 B444 B942 B672 B985 B349 , 10, 14
F10 B416 B857 , 37, 76
F34 B511 B886 B536 , 14, 14
F77 B420 B23 B504 B743 B731 B675 B503 , 27, 32
F25 B897 B38 B290 B902 B153 B269 , 512, 728
F48 B734 B276 , 10, 11
F47 B259 B143 B604 B314 B797 B329 B967 B359 B256 , 1600, 2384
F60 B147 B912 B585 , 36, 37
F16 B816 B91 , 15, 16
F31 B202 B48 B871 , 15, 15
F82 B242 B69 B990 B142 B794 B430 , 12, 27
F6 B245 B417 B234 B982 , 14, 29
F28 B746 B467 , 540, 646
F26 B190 B636 , 540, 618
F87 B522 B337 B823 B214 , 244, 367
F74 B410 B131 B244 B288 B438 , 7, 333
F5 B961 B959 , 480, 543
F31 B33 B22 B10 B588 B344 B955 , 15, 1220
F47 B132 B572 B559 B844 B823 B574 , 22, 30
F2 B480 B295 B695 , 26, 80
F2 B429 B151 B108 B15 , 1638, 2083
F80 B159 B118 , 14, 15
F62 B77 B738 B335 B353 B208 B533 B607 , 1, 50
F29 B610 B984 B986 B852 B490 , 540, 766
F64 B977 B673 B687 , 10, 10
F93 B547 B416 B707 B71 B629 , 43, 1970
F20 B942 B672 B985 B349 , 10, 13
F48 B401 B636 B539 , 1, 30
F62 B292 B853 B37 B252 B93 , 10, 21
F48 B922 B291 B377 B458 , 1, 635
F48 B458 B411 , 1, 13
F5 B137 B501 B995 B741 B257 , 480, 651
F10 B401 B728 , 37, 39
F64 B211 B788 B559 B512 B476 B259 , 11, 637
F74 B410 B960 B889 B931 B14 B657 B527 B207 , 1, 1761
F58 B174 B550 B117 , 25, 78
F29 B111 B906 B610 B984 B986 B852 , 540, 810
F10 B85 B416 B857 , 37, 77
F62 B747 B950 B367 B728 B994 B842 B726 B650 , 9, 20
F20 B781 B95 B485 B808 , 9, 28
F10 B278 B560 , 37, 40
F48 B762 B24 , 10, 22
F25 B83 B429 B608 B441 B36 B33 B732 , 18, 36
F58 B14 B42 , 26, 28
F93 B336 B75 B619 , 44, 45
F58 B133 B498 B269 B617 , 1, 626
F14 B725 B49 , 16, 17
F20 B907 B370 B853 B444 B942 B672 B985 , 10, 13
F62 B738 B335 B353 B208 B533 B607 B193 , 1, 1684
F20 B936 B702 , 9, 10
F42 B654 B528 , 41, 45
F47 B427 B366 B290 B595 B628 , 1, 27
F25 B441 B36 B33 B732 , 18, 36
F93 B547 B177 B174 B987 B790 , 1792, 2665
F90 B346 B353 B674 B176 B497 B249 , 13, 594
F55 B562 B816 B666 , 1612, 2128
F25 B470 B544 B646 B689 B895 , 18, 548
F26 B712 B345 B142 , 10, 22
F45 B691 B924 B674 B727 B250 B845 , 33, 1936
F18 B926 B676 B737 B35 , 1, 1729
F45 B691 B384 B803 B313 B243 , 34, 1802
F5 B616 B164 , 8, 8
F58 B704 B938 B308 B135 B709 , 1, 27
F5 B879 B263 B251 B609 B963 B848 B447 , 8, 27
F34 B448 B395 B511 B886 B536 B834 B16 B970 B633 , 14, 1190
F5 B556 B963 B604 B521 , 1, 90
F13 B190 B585 B81 , 22, 22
